AIRLINE_ID,ORIGIN_AIRPORT_ID,DEST_AIRPORT_ID,CLASS,PASSENGERS,REGION
21599,11292,10272,F,506,D
19393,14057,11292,F,10611,D
19393,13342,11292,F,10537,D
19393,10140,11292,F,10387,D
19930,14747,11292,F,12319,D
19977,11292,12266,F,11879,D
19977,14908,11292,F,11062,D
19930,11292,14747,F,12963,D
19977,11292,14908,F,10909,D
19977,11292,12892,F,12461,D
20436,11278,11292,F,13523,D
19977,12953,11292,F,12628,D
19977,14771,11292,F,12784,D
19805,13930,11292,F,9842,D
20304,11292,11637,F,2780,D
19977,11292,14771,F,12112,D
20436,11292,11278,F,13293,D
19393,11292,12191,F,9579,D
19805,11292,13930,F,8618,D
19393,11292,14683,F,10664,D
19977,11292,12953,F,13447,D
19977,12892,11292,F,13890,D
19977,12264,11292,F,13876,D
19393,11292,10140,F,9727,D
19393,11292,10800,F,10912,D
19393,11292,12339,F,10509,D
19393,10800,11292,F,10876,D
19393,12953,11292,F,10491,D
19393,11292,13871,F,11440,D
19393,13871,11292,F,10802,D
19393,11292,12191,F,13559,D
19393,11292,10821,F,10038,D
19393,10397,11292,F,14138,D
20304,14869,11292,F,5933,D
19977,11292,11618,F,13156,D
20304,11921,14869,F,3831,D
19393,11292,15016,F,11518,D
20304,14869,11921,F,3801,D
19393,13204,11292,F,11793,D
21171,11292,14771,F,9926,D
21171,14771,11292,F,11057,D
19393,11292,13204,F,13995,D
19393,10693,11292,F,11708,D
20304,12280,11292,F,3407,D
19393,14831,11292,F,11541,D
19805,11292,12892,F,9410,D
20304,11292,12280,F,3526,D
19393,11292,10821,F,13200,D
20398,11298,11921,F,5376,D
20378,11413,11298,F,5087,D
20398,11921,11298,F,5171,D
19805,12892,11292,F,9969,D
20378,11298,11413,F,5630,D
19393,13796,11292,F,11998,D
20304,11109,11292,F,5911,D
19977,14747,11292,F,13073,D
19805,11292,13930,F,12937,D
19805,13930,11292,F,13418,D
19393,14747,11292,F,12588,D
19393,12191,11292,F,15853,D
19393,11292,10693,F,12290,D
19393,11292,14771,F,13038,D
19393,11292,10397,F,12813,D
20304,14747,11292,F,7063,D
19977,11618,11292,F,15891,D
20304,11292,14747,F,7262,D
20304,11638,11292,F,4373,D
19977,11292,14771,F,13560,D
19393,15016,11292,F,13754,D
19393,12339,11292,F,13816,D
19977,11292,14747,F,14717,D
19393,14679,11292,F,13849,D
19393,11292,10423,F,13592,D
19393,11292,14831,F,13584,D
20304,11292,14869,F,7633,D
19393,10423,11292,F,14803,D
20500,11413,11292,F,6090,D
20500,11292,11413,F,6129,D
19393,11292,14893,F,14048,D
19393,13232,11292,F,15001,D
19977,14771,11292,F,15815,D
19393,14893,11292,F,15625,D
19805,11109,11298,F,14255,D
19805,11298,11109,F,14678,D
19393,11292,13232,F,19851,D
19393,14771,11292,F,16528,D
19393,10821,11292,F,19734,D
20304,11109,11292,F,5618,D
19977,12266,11292,F,18031,D
19393,11292,13487,F,17542,D
19393,11292,14679,F,17304,D
19393,13487,11292,F,17356,D
20304,11292,11109,F,5616,D
19977,12264,11292,F,21180,D
20304,12892,11292,F,9952,D
20304,11292,12892,F,9644,D
19393,11292,14908,F,18123,D
19393,14908,11292,F,18540,D
19790,10397,11292,F,21790,D
19393,11292,14869,F,18725,D
19393,11292,13232,F,18170,D
19790,11292,10397,F,21215,D
19977,11292,12264,F,22682,D
19790,11292,13487,F,22113,D
19790,13487,11292,F,22892,D
19393,13232,11292,F,24270,D
19393,11292,11259,F,18575,D
19393,14869,11292,F,20414,D
19393,11259,11292,F,21532,D
19977,11292,12266,F,21654,D
19393,12892,11292,F,23055,D
19393,11292,12892,F,23511,D
20304,10372,11292,F,7698,D
20304,11292,10372,F,9173,D
19393,13198,11292,F,24267,D
19805,11057,11292,F,30654,D
19805,11292,11057,F,30124,D
19393,11292,13198,F,24681,D
19393,11292,14107,F,27616,D
19393,14107,11292,F,27878,D
19393,12889,11292,F,28061,D
19977,13930,11292,F,33287,D
19805,11292,11298,F,37440,D
19977,11292,13930,F,34857,D
19393,11292,12889,F,31619,D
19805,11298,11292,F,43885,D
